,GeoFIPS,GeoName,county_name,state_alpha,GDP_PI_2001,GDP_PI_2002,GDP_PI_2003,GDP_PI_2004,GDP_PI_2005,GDP_PI_2006,GDP_PI_2007,GDP_PI_2008,GDP_PI_2009,GDP_PI_2010,GDP_PI_2011,GDP_PI_2012,GDP_PI_2013,GDP_PI_2014,GDP_PI_2015,GDP_PI_2016,GDP_PI_2017,GDP_PI_2018,GDP_PI_2019,GDP_PI_2020,GDP_PI_2021,GDP_PI_2022,GDP_PI_2023,GDP_PI_2024
2604,48137,"Edwards, TX",Edwards,TX,130923,105297,150163,144581,189062,195706,185660,211638,107806,104309,90913,70290,85688,84776,68089,52605,58664,58922,56979,50073,62013,72564,80176,62597
2605,48139,"Ellis, TX",Ellis,TX,2377294,2477826,2550038,2859294,3071378,3422660,3906781,3769470,3480504,3730553,4196810,4474161,4512386,4601073,4841968,5052617,5307078,5947378,6169713,6012793,6919035,8538838,9098597,9838018
2606,48141,"El Paso, TX",El Paso,TX,11866098,12498654,12541967,13858803,14797319,15544792,16110308,15327240,15643820,17101095,18289249,19051448,19219396,19270872,20011267,20496297,21392292,23060673,24970513,25024862,29340036,36245415,39164786,41787712
2607,48143,"Erath, TX",Erath,TX,694695,741457,682309,704843,715272,782317,802641,895106,840127,937111,975144,1009683,1081496,1239408,1139383,1091796,1163953,1284643,1416054,1414612,1505721,1846394,1969915,2157344
2608,48145,"Falls, TX",Falls,TX,144480,163451,176392,190981,178680,177801,182885,186378,209202,224294,233234,232416,257692,252110,278561,248230,239806,259628,282099,305170,326225,380575,507049,537894
2609,48147,"Fannin, TX",Fannin,TX,414236,371902,379657,399769,390611,391344,359716,371397,380511,393587,427303,423005,451692,473768,518973,553461,576366,680394,774459,766725,875653,1028521,1130122,1231258
2610,48149,"Fayette, TX",Fayette,TX,1235420,1128651,1281278,1230349,1264983,1354454,1457404,1523258,1387354,1405768,1492676,1436152,1729597,1762699,1435650,1332251,1458786,1472533,1524528,1431009,1812865,2071674,2018036,1979183
2611,48151,"Fisher, TX",Fisher,TX,81585,78769,91041,101101,121685,118227,159816,170389,127451,195534,252761,202679,226254,207117,145315,135752,138314,206010,177825,160751,310481,583462,466404,394337
2612,48153,"Floyd, TX",Floyd,TX,146464,150874,158780,205932,213664,190299,268460,156791,169851,282988,188412,141809,179830,111482,134347,182574,280392,267065,326584,254825,380167,439551,378709,346165
2613,48155,"Foard, TX",Foard,TX,30040,25287,36377,35629,33931,29384,45321,39868,31240,29065,31084,37166,41639,40405,26760,21315,22210,35905,46665,86504,103918,136673,124264,115649
2614,48157,"Fort Bend, TX",Fort Bend,TX,8582538,9242317,9669750,10565745,12161673,13763032,15146140,15745960,15289452,16320266,17143768,18619342,21938144,24623308,27740548,23124213,24423584,26857502,29213740,28899438,32737299,37742321,41863719,45009511
2615,48159,"Franklin, TX",Franklin,TX,205321,220827,230479,249376,263898,261257,258391,277741,231528,253629,249845,301856,334956,349521,334797,312934,346902,374325,358734,345779,423763,561471,569833,618522
2616,48161,"Freestone, TX",Freestone,TX,1390096,1475896,2314888,2592738,3240881,3290855,3489605,4130438,2687720,2692020,2400326,1884155,1914065,1949383,1501749,1226067,1270793,957139,940002,779276,960481,1220329,1222466,1167830
2617,48163,"Frio, TX",Frio,TX,211992,246862,249296,252387,269879,314549,355496,416505,357053,427003,735105,1042980,1276348,1548024,1125408,867070,991165,1175120,1067252,786091,1093802,1406452,1382091,1337873
2618,48165,"Gaines, TX",Gaines,TX,1299375,1433280,1660676,1979236,2389340,2814075,3182810,3862516,2542747,3134460,3524669,3613115,3577836,2956625,1727907,1518197,1802073,1918170,1791010,1282974,1961565,2670542,2413419,2199347
2619,48167,"Galveston, TX",Galveston,TX,6837577,6184463,6694853,8151550,8164692,9096697,11384927,9936613,9578982,10552217,11996848,11824605,11753699,10148754,11044519,10764808,12219487,13309096,13366609,12176055,16118746,22623182,21985538,22123462
2620,48169,"Garza, TX",Garza,TX,197910,211546,228681,269724,325163,390980,458754,552882,372447,424303,471616,482353,462497,392569,229732,209296,216251,233713,223898,154507,227601,278556,270756,255430
2621,48171,"Gillespie, TX",Gillespie,TX,387654,425501,453768,488320,532426,583452,595175,606090,627523,646848,669201,734455,737837,821681,873404,885353,902085,961274,1083863,1127839,1320900,1522679,1573135,1666754
2622,48173,"Glasscock, TX",Glasscock,TX,205622,206256,260758,286044,378289,405136,560053,649125,443380,682068,1290884,2086151,2590855,2761590,1485641,1354779,1706350,2687679,2378421,1350519,2976251,4793769,4647442,4899307
2623,48175,"Goliad, TX",Goliad,TX,446624,370601,497257,583226,918682,1064195,888025,909051,579617,499514,459850,452980,405781,426948,279468,260896,290569,296767,289158,235305,322488,329953,337841,318686
2624,48177,"Gonzales, TX",Gonzales,TX,397725,430711,418159,465457,468758,455174,450456,495996,497819,740731,1648849,3546128,5581437,5315744,2670677,2198855,2336514,2702864,2528894,1635701,3049991,4168443,3531492,3535876
2625,48179,"Gray, TX",Gray,TX,623677,631555,686583,799083,928768,1055849,1145812,1144805,875918,936729,1088016,1160120,1227165,1236349,1042989,832303,883001,969927,937188,865415,1015374,1185472,1301506,1322891
2626,48181,"Grayson, TX",Grayson,TX,2507044,2581189,2666033,2907022,3009960,3317071,3281435,3382851,3313493,3439337,3701505,3781988,3903095,4032090,4126621,4222717,4203446,4547540,4667917,4653095,5306420,5968720,7054595,7634942
2627,48183,"Gregg, TX",Gregg,TX,4075958,3837161,4098900,4412779,5142715,5696958,6576573,7106937,6471887,6866112,7708857,7975944,8159893,8104836,7280377,6615349,6750628,7327386,7572187,6942650,7652644,8891340,9622981,9798272
2628,48185,"Grimes, TX",Grimes,TX,769491,666626,774056,781950,907803,939596,1004546,1195682,1100682,1083595,1213681,1257512,1292007,1215567,1048647,929170,884788,961572,979241,903989,974003,1220293,1301252,1317483
2629,48187,"Guadalupe, TX",Guadalupe,TX,2018473,2281531,2282607,2289919,2499058,2798044,2771769,2978291,2709643,3089173,3468377,3824665,4866141,5632858,6389771,5625048,5422761,5704252,7170963,7454334,8533800,11267189,13009013,13811443
2630,48189,"Hale, TX",Hale,TX,839371,910088,900578,979573,1063996,1093539,1178437,1351135,1203583,1406795,1285020,1219425,1234746,1128955,1016543,930533,949773,1012563,1139879,1142454,1304861,1566406,1544475,1566618
2631,48191,"Hall, TX",Hall,TX,44914,48584,54971,52198,54718,57084,66303,46057,92813,90939,58040,55592,81666,58472,59536,48483,65650,56232,59206,58232,96441,92695,101053,85250
2632,48193,"Hamilton, TX",Hamilton,TX,132981,141990,142168,150654,139119,150691,154229,164390,166617,172393,170981,179418,175959,183975,169147,174156,177158,187087,204526,223189,223620,255619,288241,302641
2633,48195,"Hansford, TX",Hansford,TX,362643,325835,401166,437539,508886,486197,502784,541241,385230,514592,599837,705487,528384,701849,709164,528114,522273,465849,458842,395136,519111,638536,965954,851844
2634,48197,"Hardeman, TX",Hardeman,TX,122354,130068,146385,162189,185789,187629,190124,228852,146206,156590,170412,183374,182811,164944,129147,112011,128442,147322,140512,159309,199853,264926,237801,232100
2635,48199,"Hardin, TX",Hardin,TX,638283,666716,702740,776636,846930,1041795,1148844,1292902,1067231,1086612,1163113,1324596,1419117,1275253,1130151,1145878,1185830,1289080,1232055,1167761,1382022,1528560,1541281,1642149
2636,48201,"Harris, TX",Harris,TX,164623994,162861685,168917916,192154954,206687609,232419145,260590680,260304849,250940814,270405932,295841244,312921251,329637319,338599468,349183918,340247483,350084079,375599424,370296900,358697050,416110119,482847250,528939484,554212469
2637,48203,"Harrison, TX",Harrison,TX,1718054,2025592,2146292,2459559,2909500,3363238,3820647,5340628,5605325,4956375,4150401,4012152,4020794,4200236,3752584,3669628,3919505,4397131,3956291,3559079,4986735,6397942,5519069,5390934
2638,48205,"Hartley, TX",Hartley,TX,214261,254461,277248,304338,265312,276346,293864,214100,154723,360314,649531,595206,472978,718548,831052,683246,716005,627448,665035,624258,798473,935249,1139548,1193018
2639,48207,"Haskell, TX",Haskell,TX,110375,103848,118309,136261,143870,135361,156817,138847,115346,163723,158201,172890,195821,166830,139574,125428,185143,239504,274267,234653,300641,398342,438515,387327
2640,48209,"Hays, TX",Hays,TX,1966558,2043608,2117445,2171802,2643882,2963238,3182623,3334934,3427589,3514932,3663078,3943008,4356206,4668009,5198307,5511455,6148597,6804698,7636409,7786177,9147862,11048185,12559784,13674235
2641,48211,"Hemphill, TX",Hemphill,TX,450214,394448,582813,757752,1110825,1216264,1394590,1846475,1115825,1107816,1365609,1113875,1260052,1418816,817100,580761,673744,648041,520543,323976,503790,614235,471115,395438
2642,48213,"Henderson, TX",Henderson,TX,1124871,1122437,1212847,1240064,1393167,1410994,1423591,1450860,1300936,1333496,1348948,1350190,1403373,1459508,1357741,1389895,1484411,1544241,1656429,1711213,1797794,2040395,2299409,2463384
2643,48215,"Hidalgo, TX",Hidalgo,TX,8417246,8807656,9842379,10496296,11584290,12460710,13510705,14104282,12804763,13090334,13708790,14140137,15209557,15703732,15772090,15725971,16008244,16781546,18068144,18055098,20366643,22492294,24217404,25406680
2644,48217,"Hill, TX",Hill,TX,367230,382352,407744,446375,445297,497380,612608,800586,751777,724118,702916,661757,727311,761939,763100,731961,745376,820066,873333,847992,1023320,1275313,1416645,1527613
2645,48219,"Hockley, TX",Hockley,TX,1116402,1142004,1346721,1636032,1718406,2096753,2472410,2956651,1945451,2340349,2592188,2675895,2652955,2310718,1445948,1229644,1505153,1708779,1592892,1094516,1541873,1987280,1841988,1768052
2646,48221,"Hood, TX",Hood,TX,668706,673165,690772,743154,858657,1068447,1379967,1865458,1538878,1518246,1707718,1769709,1987565,2222901,1891821,1735482,1949725,2211934,2401087,2134473,2490150,3019037,3222529,3317036
2647,48223,"Hopkins, TX",Hopkins,TX,630061,649978,665476,712042,742480,754877,814858,868300,856056,974910,989782,1063547,1130513,1248242,1191607,1185276,1295621,1414624,1564407,1498699,1679075,2077505,2238791,2483128
2648,48225,"Houston, TX",Houston,TX,422002,412773,455389,543874,577235,583725,560173,619577,546754,567910,593788,654284,701387,766658,736069,708802,760103,822363,843866,824098,929796,1032519,1114125,1180476
2649,48227,"Howard, TX",Howard,TX,943926,890623,955020,1026433,1118391,1215984,1474201,1623707,1282884,1569691,2110787,2397123,2628126,2580118,1897162,2053510,3188535,4965524,5042458,3369409,7954964,12738892,11365836,9594884
2650,48229,"Hudspeth, TX",Hudspeth,TX,29918,38171,41289,40433,35456,45036,47696,38673,32730,34222,32320,37584,58953,74835,80399,85156,67391,82719,83480,78981,88349,97262,120274,108143
2651,48231,"Hunt, TX",Hunt,TX,1180029,1237952,1338242,1434915,1589437,1711492,1792794,1847882,1987989,2025117,2202056,2355409,2715160,3001710,2972073,3551226,3824581,4125907,3913860,3825011,4345097,4546554,5236444,5658584
2652,48233,"Hutchinson, TX",Hutchinson,TX,820142,702159,770118,933790,990224,1113221,1314409,1695915,1832265,1181500,1065316,1283835,5019753,6895914,4682977,5366272,4152064,5276681,3796391,2272248,5474886,8570981,8264177,10079053
2653,48235,"Irion, TX",Irion,TX,123470,119124,144403,154887,200693,271935,373985,538860,326535,372958,574427,941364,1596185,2077817,1054956,774129,802335,864461,848105,482870,950939,1435531,1120630,974131
2654,48237,"Jack, TX",Jack,TX,199765,200370,241658,260983,317931,372910,487113,606790,409326,442918,490448,592859,677979,843604,568717,432842,478124,555367,388766,352396,430759,508863,434105,397490
2655,48239,"Jackson, TX",Jackson,TX,435897,373122,426278,500943,580193,631586,564558,620679,489139,493981,490922,518608,652253,625577,555652,521963,548494,639362,649264,512783,577774,647287,660381,674786
2656,48241,"Jasper, TX",Jasper,TX,676560,646171,687236,713253,773555,791548,822287,893163,866710,881195,891255,883702,857830,947299,871628,817522,866465,913178,886355,854983,996638,1129987,1185583,1247668
2657,48243,"Jeff Davis, TX",Jeff Davis,TX,35520,42310,40749,40702,33801,35895,34571,40268,42638,40179,38976,41152,46370,51011,46677,48023,45030,50075,50356,47633,59263,66312,74206,79240
2658,48245,"Jefferson, TX",Jefferson,TX,9880024,8882660,10002557,13378285,13569044,13968948,16218225,15705241,14417376,17085077,20523782,22547721,21448389,16605034,16397769,16267395,17979081,20684914,19855297,15001077,18691623,23182615,23413869,25231990
2659,48247,"Jim Hogg, TX",Jim Hogg,TX,331598,263784,274005,247523,306254,329967,285121,282958,169216,154609,144571,123742,127839,133762,109459,112524,114719,111604,106764,99116,114975,130041,130163,121274
2660,48249,"Jim Wells, TX",Jim Wells,TX,784213,759864,850186,925102,1039368,1271293,1328152,1536482,1250243,1489197,1970956,2371251,2309919,2410582,1793122,1276717,1446510,1682234,1723742,1225642,1329725,1561327,1687023,1672221
2661,48251,"Johnson, TX",Johnson,TX,1902849,1985151,2065893,2300297,3003206,4309197,6178629,9022358,6569084,6443669,6544682,5797708,5870390,6155283,4967858,4669376,5156752,5393043,5423990,5319866,6437885,7729349,8079304,8693549
2662,48253,"Jones, TX",Jones,TX,240187,182556,206955,250479,282571,297382,373479,353345,306554,358026,375017,344981,370808,330065,274605,260600,259234,266279,291724,293628,378649,502490,443791,429083
2663,48255,"Karnes, TX",Karnes,TX,178633,188632,241021,239032,264036,259026,289755,350927,296087,526183,2095891,5471428,8003368,9449087,5215423,4124216,6024484,7425581,5972337,3067145,7071040,10361621,7432621,6875895
2664,48257,"Kaufman, TX",Kaufman,TX,1161075,1233456,1398024,1645677,1754145,2067383,2187775,2169044,2185131,2306034,2506088,2432232,2448421,2468518,2621654,2723641,2914255,3150222,3512518,3635533,4371711,5061876,5605793,6070060
2665,48259,"Kendall, TX",Kendall,TX,578892,626243,659554,698233,770621,907313,934709,953191,985056,1044750,1083354,1235809,1304833,1446027,1599620,1729414,1840810,2011603,2118478,2038561,2324586,2756655,3063644,3269891
2666,48261,"Kenedy, TX",Kenedy,TX,277454,273893,376537,465097,461949,425821,513475,616760,353941,420695,400493,293542,292468,360268,217646,177414,221134,239802,268607,169897,308535,410746,306685,259839
2667,48263,"Kent, TX",Kent,TX,207503,224301,275803,329712,376958,427536,484426,577935,359948,458279,577604,521502,491137,399315,189293,172268,180673,203922,155489,85004,169234,232870,210150,284517
2668,48265,"Kerr, TX",Kerr,TX,837151,897847,938208,984503,1053434,1179960,1201622,1222330,1241291,1305446,1323528,1384904,1369394,1496732,1596014,1579456,1640662,1799277,1974766,1968540,2185206,2481311,2659783,2819112
2669,48267,"Kimble, TX",Kimble,TX,78333,89975,94992,95351,88348,91447,85008,89921,88279,88661,105146,112086,135559,146469,134148,118362,92719,110867,110616,116881,143378,153711,175407,168702
2670,48269,"King, TX",King,TX,89251,96058,103022,112742,149480,193405,210344,259280,160527,163549,188123,177595,172211,153164,95686,101108,107575,118876,88441,48007,90655,133856,111664,110290
2671,48271,"Kinney, TX",Kinney,TX,21991,28357,31471,32458,29759,31267,30465,28399,30569,33279,34216,40637,62379,69876,71131,67717,70195,70837,76144,77526,81895,87270,91981,101510
2672,48273,"Kleberg, TX",Kleberg,TX,515309,564065,763305,729461,777844,836370,893248,983896,769822,720813,799157,844054,870329,818641,719760,632637,651678,661524,741524,686741,794929,884979,978170,1029331
2673,48275,"Knox, TX",Knox,TX,75934,72183,98858,117095,109291,120426,127408,115828,93673,104671,115534,133892,163656,158850,108672,101457,108679,119922,116248,113312,189134,311278,281882,262127
2674,48277,"Lamar, TX",Lamar,TX,1305647,1346799,1306785,1352051,1357266,1528404,1557009,1523455,1658022,1694330,1890744,1866924,1911182,1948106,2122377,2278053,2408668,2606520,2566948,2374935,2637725,2984146,3232262,3324406
2675,48279,"Lamb, TX",Lamb,TX,558965,548702,644447,661955,653066,707733,714751,757784,656262,849223,807816,787050,881603,828826,759673,664338,719158,683805,672470,637278,754512,961639,978059,926853
2676,48281,"Lampasas, TX",Lampasas,TX,234366,264387,265222,281028,309693,323115,300158,314104,325446,330759,342036,378986,383147,397228,394285,383699,386770,409110,452218,470592,496473,579761,623245,669935
2677,48283,"La Salle, TX",La Salle,TX,101509,104764,144774,154520,217861,263307,261540,305891,254598,476882,1399778,3449393,6422994,7883700,4047294,2736870,3287123,4115368,3409383,1614709,3640067,4707607,3956164,3890611
2678,48285,"Lavaca, TX",Lavaca,TX,713081,703624,896856,923017,974185,1014564,1116557,1217764,759533,726012,779680,912533,1223006,1441254,1120105,950286,976796,1122076,1122197,868797,1151588,1557963,1420694,1406262
2679,48287,"Lee, TX",Lee,TX,385574,374266,414680,438539,552045,615605,597563,698501,611783,675237,788772,855325,862034,942712,834178,745253,751477,792043,923566,793904,889336,941359,1025105,1262249
2680,48289,"Leon, TX",Leon,TX,478252,445795,481414,573816,821193,975365,1171453,1466534,1060788,1278630,1304163,1111890,1281403,1306462,960824,742695,644830,673639,640539,582517,783964,949180,970799,1066794
2681,48291,"Liberty, TX",Liberty,TX,958880,1008400,1186268,1414807,1817862,1887710,1903993,1986195,1620695,1625956,1792702,1709745,1659535,1676612,1549955,1523889,1617905,1828828,1949898,1817927,2066037,2402449,2588648,2735286
2682,48293,"Limestone, TX",Limestone,TX,821285,816532,1042140,1187678,1455488,1591930,1827020,2131188,1602679,1673385,1734627,1443076,1484827,1439697,1196162,1071660,1056297,1200278,1230852,1081307,1266185,1533826,1784687,1902643
2683,48295,"Lipscomb, TX",Lipscomb,TX,216485,200641,297525,368176,546868,637120,811978,1098342,680919,641572,761760,819547,778194,813494,463977,367171,512924,525779,490639,393944,543831,677547,621933,597076
2684,48297,"Live Oak, TX",Live Oak,TX,452060,371825,423304,514198,544933,639136,832451,740580,511539,632250,1256193,1616859,2072372,2340514,1278715,961166,1208868,1310530,1363596,782175,1522567,2943916,2707932,2707703
2685,48299,"Llano, TX",Llano,TX,271917,279766,297243,299657,315601,349871,365539,374478,388223,395326,404771,444486,454186,475393,638265,657120,675427,678480,729601,741668,808561,925158,1037579,1063046
2686,48301,"Loving, TX",Loving,TX,130959,115764,189056,282182,645163,885184,1277717,1362218,744031,647095,636164,747595,977717,1394869,960718,1417691,3227072,5494714,5334533,3088874,8204127,12885910,10720066,11474442
2687,48303,"Lubbock, TX",Lubbock,TX,5863583,6090614,6369000,6664068,7116793,7683046,7859662,8061375,8004846,8411588,8556944,9064876,9564736,9781994,10262100,10444796,10575619,11097196,11784782,12077693,13119976,14429920,15595982,16254830
2688,48305,"Lynn, TX",Lynn,TX,90258,87235,131431,160652,160971,88432,226154,114429,101477,193194,116339,165803,252994,135979,109857,128302,138654,157840,180100,222379,305629,423113,367318,294214
2689,48307,"McCulloch, TX",McCulloch,TX,134409,138995,155980,158813,163448,183673,208141,253269,189841,210332,269920,299219,313415,328323,300726,269010,315409,343701,304829,283644,313998,374561,418363,384177
2690,48309,"McLennan, TX",McLennan,TX,5475781,5588000,5880198,6266244,6582584,6915292,7069469,7158408,7222161,7515827,7789165,8239875,9230084,9892756,9927257,10247493,10940195,11671604,11644352,11521875,12906521,14320390,15558279,16437319
2691,48311,"McMullen, TX",McMullen,TX,160157,135489,229980,374651,596346,459499,394312,449544,268005,358220,777081,1912739,3734025,4622558,2079547,1639812,1582120,1774295,1454933,713229,1520703,2155040,2002090,2196613
2692,48313,"Madison, TX",Madison,TX,198272,211203,233130,266226,291421,306442,322430,310211,264146,346111,448967,630364,810807,1002793,632753,466775,453555,460515,446491,374508,483447,582483,602943,634908
2693,48315,"Marion, TX",Marion,TX,204111,177444,214146,201536,247366,238475,220339,230723,210704,238380,228468,219891,230840,214544,191952,206028,212752,237179,235386,230459,297923,337017,353249,358669
2694,48317,"Martin, TX",Martin,TX,224421,234227,289287,345240,482555,585111,856961,1385925,1034070,1515882,2295656,3000865,3533071,3475028,2085821,2209527,2971212,5053473,5665196,3377649,9701252,15732361,14628092,16118850
2695,48319,"Mason, TX",Mason,TX,40116,52421,55111,63872,55211,69679,53977,64628,69001,74449,80817,88973,86974,85636,97816,87731,92394,101141,104094,101593,104798,115200,140161,131056
2696,48321,"Matagorda, TX",Matagorda,TX,1763714,1573811,1630920,1862483,1886819,2191009,2150762,2375743,2128754,2096350,2051922,1824740,1870415,2043303,1957227,1938993,2010884,1935589,2214183,2142222,2458558,2742909,2821102,2700547
2697,48323,"Maverick, TX",Maverick,TX,494441,497393,533529,560733,638740,717285,728723,874710,791649,840200,913893,982899,974187,985196,986171,1004551,1104443,1214233,1246534,1150882,1394286,1655611,1801283,1852046
2698,48325,"Medina, TX",Medina,TX,366700,410361,445527,471208,484016,526690,483242,478469,502633,530805,578393,626388,754414,761110,769538,719593,764366,828088,913703,908661,985133,1133075,1270829,1254889
2699,48327,"Menard, TX",Menard,TX,26952,30635,35733,36441,36941,39475,39466,48937,40460,39612,50287,56914,69708,55323,47574,37310,32058,38053,37587,39247,43687,44699,53723,47698
2700,48329,"Midland, TX",Midland,TX,4000678,3846940,4233244,4826024,5754550,7015221,7951318,9711033,8197724,9933744,12285906,14846367,15745484,17345434,14767479,13743064,18059822,24506676,25251554,18616260,28024756,39344133,39370313,40388991
2701,48331,"Milam, TX",Milam,TX,726042,659081,733744,823037,774984,796587,773828,782671,772662,854334,1015306,975827,948751,949889,885826,862321,816737,489659,547293,486262,618514,766225,810012,840790
2702,48333,"Mills, TX",Mills,TX,78227,77750,79184,83614,81295,95183,77070,75623,93389,92524,94092,101584,96643,120668,117669,126547,130986,168194,194975,200269,207392,277568,335787,321597
2703,48335,"Mitchell, TX",Mitchell,TX,237029,187796,204109,225554,290591,356749,436612,569777,417669,509729,599795,634715,622581,503763,275513,241704,256760,278185,243468,186200,258770,339238,347674,390540
2704,48337,"Montague, TX",Montague,TX,251875,265471,289656,326428,367351,430817,489796,654858,526912,629529,841940,967699,1149328,1279835,830277,648407,691543,686207,631290,494340,657164,791136,712010,699658
2705,48339,"Montgomery, TX",Montgomery,TX,5927138,6178797,6732772,7580844,9004179,10249601,10944757,11941936,12304097,13303031,14398983,17182113,18404827,20221053,20922439,21803818,24287140,28348834,29981725,30593058,36000780,40244034,43987298,46757002
2706,48341,"Moore, TX",Moore,TX,1157317,911006,985439,1026834,1146031,1266285,1699395,1545403,1235086,1426046,1637611,1584228,1558727,1442742,1460339,1363939,1645134,2126447,2362848,1631838,3350137,5915197,5037071,4834236
2707,48343,"Morris, TX",Morris,TX,339929,304706,309099,433919,454951,489237,600000,668807,600308,794907,1042883,860725,726779,670535,593966,496928,515889,593380,542688,441424,589920,838457,804371,816371
2708,48345,"Motley, TX",Motley,TX,18905,23447,24377,31626,30939,29992,29156,21654,19246,21927,35359,26765,34143,24485,22277,19160,20076,22632,23540,28990,24944,41917,51975,41777
2709,48347,"Nacogdoches, TX",Nacogdoches,TX,1221591,1322864,1401966,1557460,1839755,1978071,2197437,2692526,2044288,2223261,2390926,2261733,2154600,2093789,2007484,1906987,2021276,2145521,2055036,2072042,2604041,3286111,3212399,3280708
2710,48349,"Navarro, TX",Navarro,TX,802748,825124,827112,856295,898317,935727,967312,1019283,1014325,1059286,1186393,1266042,1338901,1392210,1427631,1346350,1299005,1427267,1458588,1386480,1539590,1769848,2039213,2093323
2711,48351,"Newton, TX",Newton,TX,145318,136440,163021,240250,267723,330857,387954,391286,349512,359413,460556,510349,418704,410116,446969,332772,402841,445419,470948,396923,477489,601836,564571,530992
2712,48353,"Nolan, TX",Nolan,TX,327055,333148,360193,383520,434760,484788,565226,727064,610643,737355,855411,890153,921340,904449,782085,771709,764469,776323,836291,794168,961388,1094079,1150980,1062443
2713,48355,"Nueces, TX",Nueces,TX,8735465,8517095,9309361,10678899,10976641,11837858,13419323,12866692,11994832,13707406,15837552,16359864,16637811,15716183,15573340,14659185,15977796,17718586,18189994,15700617,19109069,23826087,23698662,24544463
2714,48357,"Ochiltree, TX",Ochiltree,TX,427251,380105,463121,539554,661085,751679,775146,923628,663888,956294,1311350,1577061,1702750,1879407,1205624,904965,970263,998690,900422,633027,912096,1092839,1087608,963929
2715,48359,"Oldham, TX",Oldham,TX,58744,48853,56580,62130,59483,67510,116982,149769,122862,162446,187553,252446,398399,327303,272583,276265,266836,288962,255680,279693,336083,394673,402929,381296
2716,48361,"Orange, TX",Orange,TX,1875014,1880107,1851982,2031347,2090612,2300473,2382878,2367727,2411877,2671549,2760983,2977349,3273288,3459973,3442197,3389802,3266780,3605288,3361363,3355309,4201873,4619611,4784339,5490951
2717,48363,"Palo Pinto, TX",Palo Pinto,TX,493656,463436,496783,541430,660575,740169,771881,895727,793569,830576,835083,861129,948693,1110696,938147,874573,854187,946389,979347,887455,906669,1012618,1089713,1102475
2718,48365,"Panola, TX",Panola,TX,1539639,1349941,1858279,2130271,2918875,3098769,3458404,4081130,2457062,2632525,2500055,2155921,2636696,3127065,1951531,1526775,1567136,1790908,1731183,1375435,3118140,4813478,2839023,2244785
2719,48367,"Parker, TX",Parker,TX,1201924,1278876,1326591,1428736,1754765,2165474,2861246,3385931,2725588,2910220,3237529,3199523,3725615,4124601,3730543,3378438,3794228,4045678,4157804,4168668,4838583,5947161,6403980,6900598
2720,48369,"Parmer, TX",Parmer,TX,427026,429758,435516,420773,426771,435979,500897,576335,638576,826754,860281,837974,767414,1041804,1206116,936498,922401,850871,870415,920734,1078578,1252565,1344599,1351752
2721,48371,"Pecos, TX",Pecos,TX,1391092,1291866,1679750,1675117,2272383,2513422,3139500,4563297,2884177,2902470,2660157,2190563,2141386,2036817,1222715,1141455,1431130,2035776,2140249,1410442,2778214,3656215,2830973,2520673
2722,48373,"Polk, TX",Polk,TX,673126,639648,724255,772025,806300,909284,991166,1092739,917587,934959,960818,960693,1024236,1020722,920712,964229,1027942,1082769,1142985,1110944,1264980,1504931,1552867,1607530
2723,48375,"Potter, TX",Potter,TX,4237617,4329204,4522286,4710287,4829354,5281056,5549459,5849758,5815860,5914084,5934685,6245462,6553157,6795670,6969379,6797822,6683637,7143095,7510095,7706146,8456012,9033827,9432750,9823262
2724,48377,"Presidio, TX",Presidio,TX,75319,65832,65179,55914,52339,62195,53352,55924,60110,70855,79830,121240,141002,146750,130424,145175,123881,138622,141883,141027,179022,190614,212254,230239
2725,48379,"Rains, TX",Rains,TX,91593,93754,89559,97493,104203,114577,120114,118751,126527,132239,131161,140704,137599,152397,144868,148060,153330,170480,184582,203473,213369,246728,278950,300741
2726,48381,"Randall, TX",Randall,TX,1448944,1525842,1620850,1736601,1912438,2111050,2239454,2334862,2402844,2751090,3170004,2919833,2942372,3250456,3458695,3428833,3503290,3580078,3829381,3992701,4436641,4787651,5331139,5654241
2727,48383,"Reagan, TX",Reagan,TX,304923,297812,515889,615729,696845,782710,908676,1172326,794295,1105506,1447172,1681321,2187173,2751238,1745317,1745699,2271163,3032847,2750204,1494860,3619118,5151930,4156527,5105346
2728,48385,"Real, TX",Real,TX,28893,32511,34021,34245,36906,39884,38832,44135,46410,48277,45323,50964,57014,56540,59577,59036,58874,62693,66473,71428,81122,79127,86448,88110
2729,48387,"Red River, TX",Red River,TX,135539,136923,147688,157082,153548,158636,164308,167942,165045,173474,181959,183134,198752,221039,226103,219350,210416,216802,244041,266676,296381,343796,385353,390000
2730,48389,"Reeves, TX",Reeves,TX,327164,316511,376284,393037,457220,486667,508422,649154,461139,536563,817048,1254369,1640562,2790248,2144232,2287013,5123134,7512808,10455698,5596467,12838487,18351887,14533889,14078200
2731,48391,"Refugio, TX",Refugio,TX,386161,352074,460587,560069,791237,847656,824323,939394,573376,656093,682816,661058,692256,629895,344276,276406,284609,313149,287672,217178,295994,496481,432782,425774
2732,48393,"Roberts, TX",Roberts,TX,335088,360162,639403,756282,1457088,1809211,2588497,3996503,2159186,1970033,1697995,1228358,1521897,1537505,722155,502366,274726,254241,202147,126699,219682,307106,217344,176670
2733,48395,"Robertson, TX",Robertson,TX,612203,627119,938691,1065369,1776688,2151401,2938731,4374653,2549355,2578168,2609408,2094360,2534632,2649527,1919519,1808328,1933892,1907797,2068999,2045791,2513097,3126918,3203432,3175091
