,state_code,county_code,county_sub_code,cntyname,town_name,hud_areaname,fips,rent_50_0,rent_50_1,rent_50_2,rent_50_3,rent_50_4,hud_area_code,pop2023,state_alpha,year,population,cbsasub21,county,cousub,pop2017,hu2017,cbsasub20,cbsasub19,pop2010,hu2010,cbsasub18,areaname18,cbsasub,pop,fmr_area,msa,stco,fmrtype,statename,fmrarea,id_agis2,pop2020,areaname22,cbsasub22
31751,36,,,Sullivan County,,"Sullivan County, NY",3610599999.0,756.0,792.0,954.0,1278.0,1585.0,,,NY,2016,,,105.0,99999.0,,,,,77547.0,49186.0,,,NCNTY36105N36105,,,,,,,,,,,
31752,36,,,Tioga County,,"Binghamton, NY MSA",3610799999.0,527.0,606.0,768.0,1040.0,1186.0,,,NY,2016,,,107.0,99999.0,,,,,51125.0,22203.0,,,METRO13780M13780,,,,,,,,,,,
31753,36,,,Tompkins County,,"Ithaca, NY MSA",3610999999.0,903.0,1035.0,1198.0,1554.0,1776.0,,,NY,2016,,,109.0,99999.0,,,,,101564.0,41674.0,,,METRO27060M27060,,,,,,,,,,,
31754,36,,,Ulster County,,"Kingston, NY MSA",3611199999.0,752.0,962.0,1219.0,1588.0,1671.0,,,NY,2016,,,111.0,99999.0,,,,,182493.0,83638.0,,,METRO28740M28740,,,,,,,,,,,
31755,36,,,Warren County,,"Glens Falls, NY MSA",3611399999.0,586.0,744.0,909.0,1135.0,1344.0,,,NY,2016,,,113.0,99999.0,,,,,65707.0,38726.0,,,METRO24020M24020,,,,,,,,,,,
31756,36,,,Washington County,,"Glens Falls, NY MSA",3611599999.0,586.0,744.0,909.0,1135.0,1344.0,,,NY,2016,,,115.0,99999.0,,,,,63216.0,28844.0,,,METRO24020M24020,,,,,,,,,,,
31757,36,,,Wayne County,,"Rochester, NY HUD Metro FMR Area",3611799999.0,611.0,746.0,917.0,1138.0,1257.0,,,NY,2016,,,117.0,99999.0,,,,,93772.0,41057.0,,,METRO40380M40380,,,,,,,,,,,
31758,36,,,Westchester County,,"Westchester County, NY Statutory Exception Area",3611999999.0,1122.0,1349.0,1636.0,2104.0,2415.0,,,NY,2016,,,119.0,99999.0,,,,,949113.0,370821.0,,,METRO48325M48325,,,,,,,,,,,
31759,36,,,Wyoming County,,"Wyoming County, NY",3612199999.0,497.0,548.0,707.0,966.0,969.0,,,NY,2016,,,121.0,99999.0,,,,,42155.0,17970.0,,,NCNTY36121N36121,,,,,,,,,,,
31760,36,,,Yates County,,"Yates County, NY HUD Metro FMR Area",3612399999.0,480.0,643.0,767.0,997.0,1111.0,,,NY,2016,,,123.0,99999.0,,,,,25348.0,13491.0,,,METRO40380N36123,,,,,,,,,,,
36470,36,,,Albany County,,"Albany-Schenectady-Troy, NY MSA",3600199999.0,733.0,830.0,1028.0,1280.0,1374.0,,,NY,2015,,,1.0,99999.0,,,,,304204.0,137739.0,,,METRO10580M10580,,,,,,,,,,,
36471,36,,,Allegany County,,"Allegany County, NY",3600399999.0,552.0,556.0,694.0,907.0,1020.0,,,NY,2015,,,3.0,99999.0,,,,,48946.0,26140.0,,,NCNTY36003N36003,,,,,,,,,,,
36472,36,,,Bronx County,,"New York, NY HUD Metro FMR Area",3600599999.0,1323.0,1382.0,1638.0,2106.0,2360.0,,,NY,2015,,,5.0,99999.0,,,,,1385108.0,511896.0,,,METRO35620MM5600,,,,,,,,,,,
36473,36,,,Broome County,,"Binghamton, NY MSA",3600799999.0,577.0,610.0,780.0,1112.0,1261.0,,,NY,2015,,,7.0,99999.0,,,,,200600.0,90563.0,,,METRO13780M13780,,,,,,,,,,,
36474,36,,,Cattaraugus County,,"Cattaraugus County, NY",3600999999.0,537.0,588.0,742.0,985.0,1054.0,,,NY,2015,,,9.0,99999.0,,,,,80317.0,41111.0,,,NCNTY36009N36009,,,,,,,,,,,
36475,36,,,Cayuga County,,"Cayuga County, NY",3601199999.0,581.0,618.0,786.0,1031.0,1230.0,,,NY,2015,,,11.0,99999.0,,,,,80026.0,36489.0,,,NCNTY36011N36011,,,,,,,,,,,
36476,36,,,Chautauqua County,,"Chautauqua County, NY",3601399999.0,541.0,544.0,710.0,1008.0,1034.0,,,NY,2015,,,13.0,99999.0,,,,,134905.0,66920.0,,,NCNTY36013N36013,,,,,,,,,,,
36477,36,,,Chemung County,,"Elmira, NY MSA",3601599999.0,514.0,617.0,809.0,1037.0,1161.0,,,NY,2015,,,15.0,99999.0,,,,,88830.0,38369.0,,,METRO21300M21300,,,,,,,,,,,
36478,36,,,Chenango County,,"Chenango County, NY",3601799999.0,551.0,554.0,695.0,985.0,1018.0,,,NY,2015,,,17.0,99999.0,,,,,50477.0,24710.0,,,NCNTY36017N36017,,,,,,,,,,,
36479,36,,,Clinton County,,"Clinton County, NY",3601999999.0,627.0,705.0,900.0,1207.0,1303.0,,,NY,2015,,,19.0,99999.0,,,,,82128.0,35888.0,,,NCNTY36019N36019,,,,,,,,,,,
36480,36,,,Columbia County,,"Columbia County, NY",3602199999.0,775.0,780.0,969.0,1256.0,1611.0,,,NY,2015,,,21.0,99999.0,,,,,63096.0,32775.0,,,NCNTY36021N36021,,,,,,,,,,,
36481,36,,,Cortland County,,"Cortland County, NY",3602399999.0,615.0,625.0,778.0,1005.0,1040.0,,,NY,2015,,,23.0,99999.0,,,,,49336.0,20577.0,,,NCNTY36023N36023,,,,,,,,,,,
36482,36,,,Delaware County,,"Delaware County, NY",3602599999.0,603.0,606.0,765.0,959.0,1099.0,,,NY,2015,,,25.0,99999.0,,,,,47980.0,31222.0,,,NCNTY36025N36025,,,,,,,,,,,
36483,36,,,Dutchess County,,"Poughkeepsie-Newburgh-Middletown, NY MSA",3602799999.0,889.0,1027.0,1263.0,1582.0,1688.0,,,NY,2015,,,27.0,99999.0,,,,,297488.0,118638.0,,,METRO39100M39100,,,,,,,,,,,
36484,36,,,Erie County,,"Buffalo-Niagara Falls, NY MSA",3602999999.0,614.0,652.0,812.0,1038.0,1175.0,,,NY,2015,,,29.0,99999.0,,,,,919040.0,419974.0,,,METRO15380M15380,,,,,,,,,,,
36485,36,,,Essex County,,"Essex County, NY",3603199999.0,579.0,679.0,872.0,1086.0,1345.0,,,NY,2015,,,31.0,99999.0,,,,,39370.0,25603.0,,,NCNTY36031N36031,,,,,,,,,,,
36486,36,,,Franklin County,,"Franklin County, NY",3603399999.0,601.0,604.0,778.0,1119.0,1237.0,,,NY,2015,,,33.0,99999.0,,,,,51599.0,25306.0,,,NCNTY36033N36033,,,,,,,,,,,
36487,36,,,Fulton County,,"Fulton County, NY",3603599999.0,593.0,597.0,767.0,1013.0,1161.0,,,NY,2015,,,35.0,99999.0,,,,,55531.0,28562.0,,,NCNTY36035N36035,,,,,,,,,,,
36488,36,,,Genesee County,,"Genesee County, NY",3603799999.0,480.0,622.0,780.0,1000.0,1104.0,,,NY,2015,,,37.0,99999.0,,,,,60079.0,25589.0,,,NCNTY36037N36037,,,,,,,,,,,
36489,36,,,Greene County,,"Greene County, NY",3603999999.0,710.0,804.0,953.0,1275.0,1408.0,,,NY,2015,,,39.0,99999.0,,,,,49221.0,29210.0,,,NCNTY36039N36039,,,,,,,,,,,
36490,36,,,Hamilton County,,"Hamilton County, NY",3604199999.0,534.0,592.0,702.0,874.0,1010.0,,,NY,2015,,,41.0,99999.0,,,,,4836.0,8694.0,,,NCNTY36041N36041,,,,,,,,,,,
36491,36,,,Herkimer County,,"Utica-Rome, NY MSA",3604399999.0,586.0,597.0,760.0,1007.0,1131.0,,,NY,2015,,,43.0,99999.0,,,,,64519.0,33381.0,,,METRO46540M46540,,,,,,,,,,,
36492,36,,,Jefferson County,,"Jefferson County, NY",3604599999.0,757.0,871.0,1132.0,1439.0,1625.0,,,NY,2015,,,45.0,99999.0,,,,,116229.0,57966.0,,,NCNTY36045N36045,,,,,,,,,,,
36493,36,,,Kings County,,"New York, NY HUD Metro FMR Area",3604799999.0,1323.0,1382.0,1638.0,2106.0,2360.0,,,NY,2015,,,47.0,99999.0,,,,,2504700.0,1000293.0,,,METRO35620MM5600,,,,,,,,,,,
36494,36,,,Lewis County,,"Lewis County, NY",3604999999.0,573.0,620.0,753.0,1110.0,1164.0,,,NY,2015,,,49.0,99999.0,,,,,27087.0,15112.0,,,NCNTY36049N36049,,,,,,,,,,,
36495,36,,,Livingston County,,"Rochester, NY MSA",3605199999.0,623.0,758.0,924.0,1165.0,1244.0,,,NY,2015,,,51.0,99999.0,,,,,65393.0,27123.0,,,METRO40380M40380,,,,,,,,,,,
36496,36,,,Madison County,,"Syracuse, NY MSA",3605399999.0,587.0,655.0,838.0,1099.0,1207.0,,,NY,2015,,,53.0,99999.0,,,,,73442.0,31757.0,,,METRO45060M45060,,,,,,,,,,,
36497,36,,,Monroe County,,"Rochester, NY MSA",3605599999.0,623.0,758.0,924.0,1165.0,1244.0,,,NY,2015,,,55.0,99999.0,,,,,744344.0,320593.0,,,METRO40380M40380,,,,,,,,,,,
36498,36,,,Montgomery County,,"Montgomery County, NY",3605799999.0,622.0,626.0,789.0,983.0,1113.0,,,NY,2015,,,57.0,99999.0,,,,,50219.0,23063.0,,,NCNTY36057N36057,,,,,,,,,,,
36499,36,,,Nassau County,,"Nassau-Suffolk, NY HUD Metro FMR Area",3605999999.0,1198.0,1519.0,1871.0,2432.0,2801.0,,,NY,2015,,,59.0,99999.0,,,,,1339532.0,468346.0,,,METRO35620MM5380,,,,,,,,,,,
36500,36,,,New York County,,"New York, NY HUD Metro FMR Area",3606199999.0,1323.0,1382.0,1638.0,2106.0,2360.0,,,NY,2015,,,61.0,99999.0,,,,,1585873.0,847090.0,,,METRO35620MM5600,,,,,,,,,,,
36501,36,,,Niagara County,,"Buffalo-Niagara Falls, NY MSA",3606399999.0,614.0,652.0,812.0,1038.0,1175.0,,,NY,2015,,,63.0,99999.0,,,,,216469.0,99120.0,,,METRO15380M15380,,,,,,,,,,,
36502,36,,,Oneida County,,"Utica-Rome, NY MSA",3606599999.0,586.0,597.0,760.0,1007.0,1131.0,,,NY,2015,,,65.0,99999.0,,,,,234878.0,104180.0,,,METRO46540M46540,,,,,,,,,,,
36503,36,,,Onondaga County,,"Syracuse, NY MSA",3606799999.0,587.0,655.0,838.0,1099.0,1207.0,,,NY,2015,,,67.0,99999.0,,,,,467026.0,202357.0,,,METRO45060M45060,,,,,,,,,,,
36504,36,,,Ontario County,,"Rochester, NY MSA",3606999999.0,623.0,758.0,924.0,1165.0,1244.0,,,NY,2015,,,69.0,99999.0,,,,,107931.0,48193.0,,,METRO40380M40380,,,,,,,,,,,
36505,36,,,Orange County,,"Poughkeepsie-Newburgh-Middletown, NY MSA",3607199999.0,889.0,1027.0,1263.0,1582.0,1688.0,,,NY,2015,,,71.0,99999.0,,,,,372813.0,137025.0,,,METRO39100M39100,,,,,,,,,,,
36506,36,,,Orleans County,,"Rochester, NY MSA",3607399999.0,623.0,758.0,924.0,1165.0,1244.0,,,NY,2015,,,73.0,99999.0,,,,,42883.0,18431.0,,,METRO40380M40380,,,,,,,,,,,
36507,36,,,Oswego County,,"Syracuse, NY MSA",3607599999.0,587.0,655.0,838.0,1099.0,1207.0,,,NY,2015,,,75.0,99999.0,,,,,122109.0,53598.0,,,METRO45060M45060,,,,,,,,,,,
36508,36,,,Otsego County,,"Otsego County, NY",3607799999.0,661.0,716.0,889.0,1195.0,1270.0,,,NY,2015,,,77.0,99999.0,,,,,62259.0,30777.0,,,NCNTY36077N36077,,,,,,,,,,,
36509,36,,,Putnam County,,"New York, NY HUD Metro FMR Area",3607999999.0,1323.0,1382.0,1638.0,2106.0,2360.0,,,NY,2015,,,79.0,99999.0,,,,,99710.0,38224.0,,,METRO35620MM5600,,,,,,,,,,,
36510,36,,,Queens County,,"New York, NY HUD Metro FMR Area",3608199999.0,1323.0,1382.0,1638.0,2106.0,2360.0,,,NY,2015,,,81.0,99999.0,,,,,2230722.0,835127.0,,,METRO35620MM5600,,,,,,,,,,,
36511,36,,,Rensselaer County,,"Albany-Schenectady-Troy, NY MSA",3608399999.0,733.0,830.0,1028.0,1280.0,1374.0,,,NY,2015,,,83.0,99999.0,,,,,159429.0,71475.0,,,METRO10580M10580,,,,,,,,,,,
36512,36,,,Richmond County,,"New York, NY HUD Metro FMR Area",3608599999.0,1323.0,1382.0,1638.0,2106.0,2360.0,,,NY,2015,,,85.0,99999.0,,,,,468730.0,176656.0,,,METRO35620MM5600,,,,,,,,,,,
36513,36,,,Rockland County,,"New York, NY HUD Metro FMR Area",3608799999.0,1323.0,1382.0,1638.0,2106.0,2360.0,,,NY,2015,,,87.0,99999.0,,,,,311687.0,104057.0,,,METRO35620MM5600,,,,,,,,,,,
36514,36,,,St. Lawrence County,,"St. Lawrence County, NY",3608999999.0,579.0,657.0,834.0,1119.0,1212.0,,,NY,2015,,,89.0,99999.0,,,,,111944.0,52133.0,,,NCNTY36089N36089,,,,,,,,,,,
36515,36,,,Saratoga County,,"Albany-Schenectady-Troy, NY MSA",3609199999.0,733.0,830.0,1028.0,1280.0,1374.0,,,NY,2015,,,91.0,99999.0,,,,,219607.0,98656.0,,,METRO10580M10580,,,,,,,,,,,
36516,36,,,Schenectady County,,"Albany-Schenectady-Troy, NY MSA",3609399999.0,733.0,830.0,1028.0,1280.0,1374.0,,,NY,2015,,,93.0,99999.0,,,,,154727.0,68196.0,,,METRO10580M10580,,,,,,,,,,,
36517,36,,,Schoharie County,,"Albany-Schenectady-Troy, NY MSA",3609599999.0,733.0,830.0,1028.0,1280.0,1374.0,,,NY,2015,,,95.0,99999.0,,,,,32749.0,17231.0,,,METRO10580M10580,,,,,,,,,,,
36518,36,,,Schuyler County,,"Schuyler County, NY",3609799999.0,538.0,588.0,707.0,1020.0,1208.0,,,NY,2015,,,97.0,99999.0,,,,,18343.0,9455.0,,,NCNTY36097N36097,,,,,,,,,,,
36519,36,,,Seneca County,,"Seneca County, NY",3609999999.0,510.0,631.0,748.0,1068.0,1071.0,,,NY,2015,,,99.0,99999.0,,,,,35251.0,16043.0,,,NCNTY36099N36099,,,,,,,,,,,
36520,36,,,Steuben County,,"Steuben County, NY",3610199999.0,503.0,595.0,729.0,943.0,1062.0,,,NY,2015,,,101.0,99999.0,,,,,98990.0,48875.0,,,NCNTY36101N36101,,,,,,,,,,,
36521,36,,,Suffolk County,,"Nassau-Suffolk, NY HUD Metro FMR Area",3610399999.0,1198.0,1519.0,1871.0,2432.0,2801.0,,,NY,2015,,,103.0,99999.0,,,,,1493350.0,569985.0,,,METRO35620MM5380,,,,,,,,,,,
36522,36,,,Sullivan County,,"Sullivan County, NY",3610599999.0,743.0,747.0,927.0,1206.0,1642.0,,,NY,2015,,,105.0,99999.0,,,,,77547.0,49186.0,,,NCNTY36105N36105,,,,,,,,,,,
36523,36,,,Tioga County,,"Binghamton, NY MSA",3610799999.0,577.0,610.0,780.0,1112.0,1261.0,,,NY,2015,,,107.0,99999.0,,,,,51125.0,22203.0,,,METRO13780M13780,,,,,,,,,,,
36524,36,,,Tompkins County,,"Ithaca, NY MSA",3610999999.0,852.0,1044.0,1251.0,1733.0,1739.0,,,NY,2015,,,109.0,99999.0,,,,,101564.0,41674.0,,,METRO27060M27060,,,,,,,,,,,
36525,36,,,Ulster County,,"Kingston, NY MSA",3611199999.0,732.0,910.0,1180.0,1547.0,1792.0,,,NY,2015,,,111.0,99999.0,,,,,182493.0,83638.0,,,METRO28740M28740,,,,,,,,,,,
36526,36,,,Warren County,,"Glens Falls, NY MSA",3611399999.0,576.0,738.0,897.0,1205.0,1376.0,,,NY,2015,,,113.0,99999.0,,,,,65707.0,38726.0,,,METRO24020M24020,,,,,,,,,,,
36527,36,,,Washington County,,"Glens Falls, NY MSA",3611599999.0,576.0,738.0,897.0,1205.0,1376.0,,,NY,2015,,,115.0,99999.0,,,,,63216.0,28844.0,,,METRO24020M24020,,,,,,,,,,,
36528,36,,,Wayne County,,"Rochester, NY MSA",3611799999.0,623.0,758.0,924.0,1165.0,1244.0,,,NY,2015,,,117.0,99999.0,,,,,93772.0,41057.0,,,METRO40380M40380,,,,,,,,,,,
36529,36,,,Westchester County,,"Westchester County, NY Statutory Exception Area",3611999999.0,1153.0,1403.0,1727.0,2208.0,2565.0,,,NY,2015,,,119.0,99999.0,,,,,949113.0,370821.0,,,METRO48325M48325,,,,,,,,,,,
36530,36,,,Wyoming County,,"Wyoming County, NY",3612199999.0,482.0,542.0,733.0,956.0,980.0,,,NY,2015,,,121.0,99999.0,,,,,42155.0,17970.0,,,NCNTY36121N36121,,,,,,,,,,,
36531,36,,,Yates County,,"Yates County, NY",3612399999.0,600.0,606.0,789.0,1077.0,1397.0,,,NY,2015,,,123.0,99999.0,,,,,25348.0,13491.0,,,NCNTY36123N36123,,,,,,,,,,,
41236,36,,,Albany County,,"Albany-Schenectady-Troy, NY MSA",3600199999.0,704.0,797.0,987.0,1229.0,1319.0,,,NY,2014,,,1.0,99999.0,,,,,304204.0,137739.0,,,METRO10580M10580,,,,,,,,,,,
41237,36,,,Allegany County,,"Allegany County, NY",3600399999.0,524.0,527.0,658.0,860.0,967.0,,,NY,2014,,,3.0,99999.0,,,,,48946.0,26140.0,,,NCNTY36003N36003,,,,,,,,,,,
41238,36,,,Bronx County,,"New York, NY HUD Metro FMR Area",3600599999.0,1292.0,1349.0,1599.0,2056.0,2304.0,,,NY,2014,,,5.0,99999.0,,,,,1385108.0,511896.0,,,METRO35620MM5600,,,,,,,,,,,
41239,36,,,Broome County,,"Binghamton, NY MSA",3600799999.0,541.0,572.0,731.0,1042.0,1182.0,,,NY,2014,,,7.0,99999.0,,,,,200600.0,90563.0,,,METRO13780M13780,,,,,,,,,,,
41240,36,,,Cattaraugus County,,"Cattaraugus County, NY",3600999999.0,506.0,554.0,699.0,928.0,993.0,,,NY,2014,,,9.0,99999.0,,,,,80317.0,41111.0,,,NCNTY36009N36009,,,,,,,,,,,
41241,36,,,Cayuga County,,"Cayuga County, NY",3601199999.0,573.0,609.0,775.0,1016.0,1213.0,,,NY,2014,,,11.0,99999.0,,,,,80026.0,36489.0,,,NCNTY36011N36011,,,,,,,,,,,
41242,36,,,Chautauqua County,,"Chautauqua County, NY",3601399999.0,503.0,506.0,660.0,937.0,961.0,,,NY,2014,,,13.0,99999.0,,,,,134905.0,66920.0,,,NCNTY36013N36013,,,,,,,,,,,
41243,36,,,Chemung County,,"Elmira, NY MSA",3601599999.0,539.0,647.0,849.0,1088.0,1219.0,,,NY,2014,,,15.0,99999.0,,,,,88830.0,38369.0,,,METRO21300M21300,,,,,,,,,,,
41244,36,,,Chenango County,,"Chenango County, NY",3601799999.0,507.0,510.0,640.0,907.0,937.0,,,NY,2014,,,17.0,99999.0,,,,,50477.0,24710.0,,,NCNTY36017N36017,,,,,,,,,,,
41245,36,,,Clinton County,,"Clinton County, NY",3601999999.0,604.0,678.0,866.0,1162.0,1254.0,,,NY,2014,,,19.0,99999.0,,,,,82128.0,35888.0,,,NCNTY36019N36019,,,,,,,,,,,
41246,36,,,Columbia County,,"Columbia County, NY",3602199999.0,761.0,765.0,951.0,1233.0,1582.0,,,NY,2014,,,21.0,99999.0,,,,,63096.0,32775.0,,,NCNTY36021N36021,,,,,,,,,,,
41247,36,,,Cortland County,,"Cortland County, NY",3602399999.0,614.0,623.0,776.0,1002.0,1037.0,,,NY,2014,,,23.0,99999.0,,,,,49336.0,20577.0,,,NCNTY36023N36023,,,,,,,,,,,
41248,36,,,Delaware County,,"Delaware County, NY",3602599999.0,573.0,576.0,727.0,911.0,1045.0,,,NY,2014,,,25.0,99999.0,,,,,47980.0,31222.0,,,NCNTY36025N36025,,,,,,,,,,,
41249,36,,,Dutchess County,,"Poughkeepsie-Newburgh-Middletown, NY MSA",3602799999.0,940.0,1085.0,1335.0,1672.0,1784.0,,,NY,2014,,,27.0,99999.0,,,,,297488.0,118638.0,,,METRO39100M39100,,,,,,,,,,,
41250,36,,,Erie County,,"Buffalo-Niagara Falls, NY MSA",3602999999.0,571.0,607.0,755.0,965.0,1092.0,,,NY,2014,,,29.0,99999.0,,,,,919040.0,419974.0,,,METRO15380M15380,,,,,,,,,,,
41251,36,,,Essex County,,"Essex County, NY",3603199999.0,569.0,667.0,857.0,1067.0,1322.0,,,NY,2014,,,31.0,99999.0,,,,,39370.0,25603.0,,,NCNTY36031N36031,,,,,,,,,,,
41252,36,,,Franklin County,,"Franklin County, NY",3603399999.0,587.0,591.0,761.0,1094.0,1210.0,,,NY,2014,,,33.0,99999.0,,,,,51599.0,25306.0,,,NCNTY36033N36033,,,,,,,,,,,
41253,36,,,Fulton County,,"Fulton County, NY",3603599999.0,589.0,593.0,762.0,1007.0,1153.0,,,NY,2014,,,35.0,99999.0,,,,,55531.0,28562.0,,,NCNTY36035N36035,,,,,,,,,,,
41254,36,,,Genesee County,,"Genesee County, NY",3603799999.0,498.0,644.0,808.0,1036.0,1143.0,,,NY,2014,,,37.0,99999.0,,,,,60079.0,25589.0,,,NCNTY36037N36037,,,,,,,,,,,
41255,36,,,Greene County,,"Greene County, NY",3603999999.0,648.0,733.0,869.0,1163.0,1284.0,,,NY,2014,,,39.0,99999.0,,,,,49221.0,29210.0,,,NCNTY36039N36039,,,,,,,,,,,
41256,36,,,Hamilton County,,"Hamilton County, NY",3604199999.0,523.0,579.0,687.0,856.0,989.0,,,NY,2014,,,41.0,99999.0,,,,,4836.0,8694.0,,,NCNTY36041N36041,,,,,,,,,,,
41257,36,,,Herkimer County,,"Utica-Rome, NY MSA",3604399999.0,644.0,655.0,834.0,1105.0,1241.0,,,NY,2014,,,43.0,99999.0,,,,,64519.0,33381.0,,,METRO46540M46540,,,,,,,,,,,
41258,36,,,Jefferson County,,"Jefferson County, NY",3604599999.0,728.0,838.0,1089.0,1385.0,1563.0,,,NY,2014,,,45.0,99999.0,,,,,116229.0,57966.0,,,NCNTY36045N36045,,,,,,,,,,,
41259,36,,,Kings County,,"New York, NY HUD Metro FMR Area",3604799999.0,1292.0,1349.0,1599.0,2056.0,2304.0,,,NY,2014,,,47.0,99999.0,,,,,2504700.0,1000293.0,,,METRO35620MM5600,,,,,,,,,,,
41260,36,,,Lewis County,,"Lewis County, NY",3604999999.0,547.0,592.0,719.0,1059.0,1111.0,,,NY,2014,,,49.0,99999.0,,,,,27087.0,15112.0,,,NCNTY36049N36049,,,,,,,,,,,
41261,36,,,Livingston County,,"Rochester, NY MSA",3605199999.0,595.0,724.0,882.0,1112.0,1188.0,,,NY,2014,,,51.0,99999.0,,,,,65393.0,27123.0,,,METRO40380M40380,,,,,,,,,,,
41262,36,,,Madison County,,"Syracuse, NY MSA",3605399999.0,593.0,662.0,847.0,1111.0,1220.0,,,NY,2014,,,53.0,99999.0,,,,,73442.0,31757.0,,,METRO45060M45060,,,,,,,,,,,
41263,36,,,Monroe County,,"Rochester, NY MSA",3605599999.0,595.0,724.0,882.0,1112.0,1188.0,,,NY,2014,,,55.0,99999.0,,,,,744344.0,320593.0,,,METRO40380M40380,,,,,,,,,,,
41264,36,,,Montgomery County,,"Montgomery County, NY",3605799999.0,619.0,623.0,785.0,978.0,1108.0,,,NY,2014,,,57.0,99999.0,,,,,50219.0,23063.0,,,NCNTY36057N36057,,,,,,,,,,,
41265,36,,,Nassau County,,"Nassau-Suffolk, NY HUD Metro FMR Area",3605999999.0,1126.0,1427.0,1758.0,2286.0,2632.0,,,NY,2014,,,59.0,99999.0,,,,,1339532.0,468346.0,,,METRO35620MM5380,,,,,,,,,,,
41266,36,,,New York County,,"New York, NY HUD Metro FMR Area",3606199999.0,1292.0,1349.0,1599.0,2056.0,2304.0,,,NY,2014,,,61.0,99999.0,,,,,1585873.0,847090.0,,,METRO35620MM5600,,,,,,,,,,,
41267,36,,,Niagara County,,"Buffalo-Niagara Falls, NY MSA",3606399999.0,571.0,607.0,755.0,965.0,1092.0,,,NY,2014,,,63.0,99999.0,,,,,216469.0,99120.0,,,METRO15380M15380,,,,,,,,,,,
41268,36,,,Oneida County,,"Utica-Rome, NY MSA",3606599999.0,644.0,655.0,834.0,1105.0,1241.0,,,NY,2014,,,65.0,99999.0,,,,,234878.0,104180.0,,,METRO46540M46540,,,,,,,,,,,
41269,36,,,Onondaga County,,"Syracuse, NY MSA",3606799999.0,593.0,662.0,847.0,1111.0,1220.0,,,NY,2014,,,67.0,99999.0,,,,,467026.0,202357.0,,,METRO45060M45060,,,,,,,,,,,
41270,36,,,Ontario County,,"Rochester, NY MSA",3606999999.0,595.0,724.0,882.0,1112.0,1188.0,,,NY,2014,,,69.0,99999.0,,,,,107931.0,48193.0,,,METRO40380M40380,,,,,,,,,,,
41271,36,,,Orange County,,"Poughkeepsie-Newburgh-Middletown, NY MSA",3607199999.0,940.0,1085.0,1335.0,1672.0,1784.0,,,NY,2014,,,71.0,99999.0,,,,,372813.0,137025.0,,,METRO39100M39100,,,,,,,,,,,
41272,36,,,Orleans County,,"Rochester, NY MSA",3607399999.0,595.0,724.0,882.0,1112.0,1188.0,,,NY,2014,,,73.0,99999.0,,,,,42883.0,18431.0,,,METRO40380M40380,,,,,,,,,,,
41273,36,,,Oswego County,,"Syracuse, NY MSA",3607599999.0,593.0,662.0,847.0,1111.0,1220.0,,,NY,2014,,,75.0,99999.0,,,,,122109.0,53598.0,,,METRO45060M45060,,,,,,,,,,,
41274,36,,,Otsego County,,"Otsego County, NY",3607799999.0,652.0,706.0,877.0,1179.0,1253.0,,,NY,2014,,,77.0,99999.0,,,,,62259.0,30777.0,,,NCNTY36077N36077,,,,,,,,,,,
41275,36,,,Putnam County,,"New York, NY HUD Metro FMR Area",3607999999.0,1292.0,1349.0,1599.0,2056.0,2304.0,,,NY,2014,,,79.0,99999.0,,,,,99710.0,38224.0,,,METRO35620MM5600,,,,,,,,,,,
41276,36,,,Queens County,,"New York, NY HUD Metro FMR Area",3608199999.0,1292.0,1349.0,1599.0,2056.0,2304.0,,,NY,2014,,,81.0,99999.0,,,,,2230722.0,835127.0,,,METRO35620MM5600,,,,,,,,,,,
41277,36,,,Rensselaer County,,"Albany-Schenectady-Troy, NY MSA",3608399999.0,704.0,797.0,987.0,1229.0,1319.0,,,NY,2014,,,83.0,99999.0,,,,,159429.0,71475.0,,,METRO10580M10580,,,,,,,,,,,
41278,36,,,Richmond County,,"New York, NY HUD Metro FMR Area",3608599999.0,1292.0,1349.0,1599.0,2056.0,2304.0,,,NY,2014,,,85.0,99999.0,,,,,468730.0,176656.0,,,METRO35620MM5600,,,,,,,,,,,
41279,36,,,Rockland County,,"New York, NY HUD Metro FMR Area",3608799999.0,1292.0,1349.0,1599.0,2056.0,2304.0,,,NY,2014,,,87.0,99999.0,,,,,311687.0,104057.0,,,METRO35620MM5600,,,,,,,,,,,
41280,36,,,St. Lawrence County,,"St. Lawrence County, NY",3608999999.0,536.0,608.0,772.0,1036.0,1122.0,,,NY,2014,,,89.0,99999.0,,,,,111944.0,52133.0,,,NCNTY36089N36089,,,,,,,,,,,
41281,36,,,Saratoga County,,"Albany-Schenectady-Troy, NY MSA",3609199999.0,704.0,797.0,987.0,1229.0,1319.0,,,NY,2014,,,91.0,99999.0,,,,,219607.0,98656.0,,,METRO10580M10580,,,,,,,,,,,
41282,36,,,Schenectady County,,"Albany-Schenectady-Troy, NY MSA",3609399999.0,704.0,797.0,987.0,1229.0,1319.0,,,NY,2014,,,93.0,99999.0,,,,,154727.0,68196.0,,,METRO10580M10580,,,,,,,,,,,
41283,36,,,Schoharie County,,"Albany-Schenectady-Troy, NY MSA",3609599999.0,704.0,797.0,987.0,1229.0,1319.0,,,NY,2014,,,95.0,99999.0,,,,,32749.0,17231.0,,,METRO10580M10580,,,,,,,,,,,
